행정구역코드,행정구역,위도,경도
4817042000,경상남도 진주시 집현면,35.26014,128.08915
4817043000,경상남도 진주시 미천면,35.30465,128.11941
4817044000,경상남도 진주시 명석면,35.25401,128.01758
4817045000,경상남도 진주시 대평면,35.20405,127.97956
4817046000,경상남도 진주시 수곡면,35.20291,127.92354
4817067300,경상남도 진주시 상대동,35.18424,128.11372
4817067800,경상남도 진주시 하대동,35.19162,128.11418
4817068000,경상남도 진주시 상평동,35.17272,128.1135
4817069500,경상남도 진주시 초장동,35.21239,128.09952
4817071000,경상남도 진주시 평거동,35.17583,128.06194
4817071500,경상남도 진주시 신안동,35.18396,128.07199
4817072000,경상남도 진주시 이현동,35.19734,128.05425
4817073000,경상남도 진주시 판문동,35.18287,128.03862
4817074000,경상남도 진주시 가호동,35.15844,128.11014
4817051500,경상남도 진주시 천전동,35.17583,128.08597
4817055500,경상남도 진주시 성북동,35.19255,128.07604
4817056500,경상남도 진주시 중앙동,35.19571,128.09027
4817059500,경상남도 진주시 상봉동,35.20196,128.07182
4817075000,경상남도 진주시 충무공동,35.17641,128.14384
4822025000,경상남도 통영시 산양읍,34.80231,128.40465
4822031000,경상남도 통영시 용남면,34.88026,128.44471
4822033000,경상남도 통영시 도산면,34.90816,128.37676
4822034000,경상남도 통영시 광도면,34.92056,128.41052
4822035000,경상남도 통영시 욕지면,34.70003,128.18495
4822036000,경상남도 통영시 한산면,34.74065,128.48362
4822037000,경상남도 통영시 사량면,34.81814,128.23201
4822053000,경상남도 통영시 명정동,34.85069,128.40701
4822055000,경상남도 통영시 중앙동,34.84424,128.42333
4822059000,경상남도 통영시 정량동,34.8464,128.43705
4822060000,경상남도 통영시 북신동,34.8544,128.42515
4822070000,경상남도 통영시 무전동,34.86035,128.42868
4822051000,경상남도 통영시 도천동,34.8462,128.38728
4822066500,경상남도 통영시 미수동,34.82501,128.40371
4822067000,경상남도 통영시 봉평동,34.82433,128.42639
4824025000,경상남도 사천시 사천읍,35.09124,128.1146
4824031000,경상남도 사천시 정동면,35.0392,128.15456
4824032000,경상남도 사천시 사남면,35.02395,128.11952
4824033000,경상남도 사천시 용현면,35.02208,128.07304
4824034000,경상남도 사천시 축동면,35.10274,128.05978
4824035000,경상남도 사천시 곤양면,35.07057,127.99831
4824036000,경상남도 사천시 곤명면,35.11179,127.95155
4824037000,경상남도 사천시 서포면,35.01204,127.97035
4824051000,경상남도 사천시 동서동,34.93911,128.05586
4824052000,경상남도 사천시 선구동,34.94571,128.07212
4824053000,경상남도 사천시 동서금동,34.92919,128.08123
4824055000,경상남도 사천시 벌용동,34.96097,128.10078
4824057000,경상남도 사천시 향촌동,34.94474,128.10804
4824059500,경상남도 사천시 남양동,34.97768,128.07486
4825025000,경상남도 김해시 진영읍,35.28881,128.74066
4825032000,경상남도 김해시 주촌면,35.24068,128.82104
4825033000,경상남도 김해시 진례면,35.24534,128.75791
4825034000,경상남도 김해시 한림면,35.31609,128.80879
4825035000,경상남도 김해시 생림면,35.33356,128.85141
4825036000,경상남도 김해시 상동면,35.3186,128.9271
4825037000,경상남도 김해시 대동면,35.26719,128.96841
4825051000,경상남도 김해시 동상동,35.24428,128.88724
4825052000,경상남도 김해시 회현동,35.23008,128.87704
4825053000,경상남도 김해시 부원동,35.22305,128.89008
4825054000,경상남도 김해시 내외동,35.23905,128.86041
4825055000,경상남도 김해시 북부동,35.26409,128.86957
4825056500,경상남도 김해시 칠산서부동,35.20015,128.85115
4825058000,경상남도 김해시 활천동,35.23551,128.90084
4825059000,경상남도 김해시 삼안동,35.24873,128.91371
4825060000,경상남도 김해시 불암동,35.22948,128.92399
4825061000,경상남도 김해시 장유1동,35.20242,128.81534
4825062000,경상남도 김해시 장유2동,35.18817,128.7831
4825063000,경상남도 김해시 장유3동,35.16795,128.8197
4827025000,경상남도 밀양시 삼랑진읍,35.42716,128.85862
4827025300,경상남도 밀양시 하남읍,35.38582,128.73268
4827031000,경상남도 밀양시 부북면,35.5152,128.72479
4827032000,경상남도 밀양시 상동면,35.55646,128.78455
4827033000,경상남도 밀양시 산외면,35.52159,128.82185
4827034000,경상남도 밀양시 산내면,35.5955,128.93836
4827035000,경상남도 밀양시 단장면,35.51247,128.9139
4827036000,경상남도 밀양시 상남면,35.41435,128.76459
4827037000,경상남도 밀양시 초동면,35.42384,128.68116
4827038000,경상남도 밀양시 무안면,35.48804,128.64254
4827039000,경상남도 밀양시 청도면,35.55715,128.63168
4827051000,경상남도 밀양시 내일동,35.48478,128.77238
4827052000,경상남도 밀양시 내이동,35.49834,128.74454
4827055000,경상남도 밀양시 교동,35.50933,128.76234
4827053000,경상남도 밀양시 삼문동,35.48291,128.75095
4827054000,경상남도 밀양시 가곡동,35.47338,128.77879
4831031000,경상남도 거제시 일운면,34.82074,128.68842
4831032000,경상남도 거제시 동부면,34.79725,128.61827
4831033000,경상남도 거제시 남부면,34.73858,128.61808
4831034000,경상남도 거제시 거제면,34.8475,128.60886
4831035000,경상남도 거제시 둔덕면,34.84984,128.51231
4831036000,경상남도 거제시 사등면,34.89659,128.53871
4831037000,경상남도 거제시 연초면,34.93592,128.6654
4831038000,경상남도 거제시 하청면,34.97826,128.63444
4831039000,경상남도 거제시 장목면,34.97521,128.68676
3611054000,세종특별자치시 세종시 종촌동,36.50357,127.24791
4831051000,경상남도 거제시 장승포동,34.86417,128.73375
4831053000,경상남도 거제시 능포동,34.88224,128.73392
4831054000,경상남도 거제시 아주동,34.86846,128.69134
4831055000,경상남도 거제시 옥포1동,34.88847,128.68715
4831056000,경상남도 거제시 옥포2동,34.90902,128.70096
4831057000,경상남도 거제시 장평동,34.89455,128.60102
4831058000,경상남도 거제시 고현동,34.88277,128.62438
4831059000,경상남도 거제시 상문동,34.85306,128.6483
4831060000,경상남도 거제시 수양동,34.88464,128.65388
4833025300,경상남도 양산시 물금읍,35.31192,128.99616
4833031000,경상남도 양산시 동면,35.32945,129.08755
4833032000,경상남도 양산시 원동면,35.42396,128.96246
4833033000,경상남도 양산시 상북면,35.42753,129.04419
4833034000,경상남도 양산시 하북면,35.45771,129.09321
4833052000,경상남도 양산시 삼성동,35.36565,129.0664
4833053000,경상남도 양산시 강서동,35.38278,129.01257
4833054000,경상남도 양산시 서창동,35.41095,129.1906
4833055000,경상남도 양산시 소주동,35.41495,129.14499
4833056000,경상남도 양산시 평산동,35.3831,129.13198
4833057000,경상남도 양산시 덕계동,35.37117,129.17145
4833051000,경상남도 양산시 중앙동,35.34386,129.07561
4833051500,경상남도 양산시 양주동,35.33781,129.02982
4812125000,경상남도 창원시의창구 동읍,35.31101,128.66899
4812131000,경상남도 창원시의창구 북면,35.33328,128.60547
4812132000,경상남도 창원시의창구 대산면,35.34457,128.72476
4812151000,경상남도 창원시의창구 의창동,35.26357,128.61089
4812152000,경상남도 창원시의창구 팔룡동,35.23816,128.62811
4812153000,경상남도 창원시의창구 명곡동,35.25203,128.6428
4812154000,경상남도 창원시의창구 봉림동,35.2482,128.68082
4812351500,경상남도 창원시성산구 용지동,35.23112,128.68472
4812351000,경상남도 창원시성산구 반송동,35.2387,128.6691
4812352000,경상남도 창원시성산구 중앙동,35.21866,128.66837
4812353000,경상남도 창원시성산구 상남동,35.21914,128.68597
4812354000,경상남도 창원시성산구 사파동,35.21828,128.70781
4812355000,경상남도 창원시성산구 가음정동,35.20864,128.69445
4812356000,경상남도 창원시성산구 성주동,35.18643,128.71356
4812357000,경상남도 창원시성산구 웅남동,35.18433,128.6361
4812531000,경상남도 창원시마산합포구 구산면,35.09511,128.58485
4812532000,경상남도 창원시마산합포구 진동면,35.13778,128.51612
4812533000,경상남도 창원시마산합포구 진북면,35.1489,128.46005
4812534000,경상남도 창원시마산합포구 진전면,35.13087,128.38378
4812551000,경상남도 창원시마산합포구 현동,35.1577,128.5518
4812552000,경상남도 창원시마산합포구 가포동,35.16321,128.57334
4812553000,경상남도 창원시마산합포구 월영동,35.1774,128.55779
4812556500,경상남도 창원시마산합포구 반월중앙동,35.19417,128.56546
4812557000,경상남도 창원시마산합포구 완월동,35.19842,128.55278
4812558000,경상남도 창원시마산합포구 자산동,35.20479,128.5597
4812563000,경상남도 창원시마산합포구 오동동,35.20227,128.57411
4812754500,경상남도 창원시마산회원구 석전동,35.23434,128.5731
4812564000,경상남도 창원시마산합포구 합포동,35.21103,128.58122
4812565000,경상남도 창원시마산합포구 산호동,35.21727,128.58363
4812725000,경상남도 창원시마산회원구 내서읍,35.22906,128.50215
4812751000,경상남도 창원시마산회원구 회원1동,35.22052,128.57427
4812752000,경상남도 창원시마산회원구 회원2동,35.2177,128.54835
4812755000,경상남도 창원시마산회원구 회성동,35.24301,128.5509
4812756000,경상남도 창원시마산회원구 양덕1동,35.23268,128.58939
4812757000,경상남도 창원시마산회원구 양덕2동,35.22641,128.58367
4812758000,경상남도 창원시마산회원구 합성1동,35.24827,128.57409
4812759000,경상남도 창원시마산회원구 합성2동,35.23837,128.59521
4812760000,경상남도 창원시마산회원구 구암1동,35.25853,128.58895
4812761000,경상남도 창원시마산회원구 구암2동,35.24869,128.59881
4812762000,경상남도 창원시마산회원구 봉암동,35.226,128.60306
4812954000,경상남도 창원시진해구 여좌동,35.16646,128.66383
4812955000,경상남도 창원시진해구 태백동,35.15995,128.67265
4812956000,경상남도 창원시진해구 경화동,35.16099,128.68158
4812957000,경상남도 창원시진해구 병암동,35.15797,128.69124
4812958000,경상남도 창원시진해구 석동,35.15907,128.70182
4812959000,경상남도 창원시진해구 이동,35.1505,128.69832
4812960000,경상남도 창원시진해구 자은동,35.15281,128.72278
4812961000,경상남도 창원시진해구 덕산동,35.14328,128.70544
4812962000,경상남도 창원시진해구 풍호동,35.11979,128.70796
4812963000,경상남도 창원시진해구 웅천동,35.10588,128.74315
4812964000,경상남도 창원시진해구 웅동1동,35.13418,128.78112
4812965000,경상남도 창원시진해구 웅동2동,35.10247,128.81432
4872025000,경상남도 의령군 의령읍,35.30654,128.25478
4872031000,경상남도 의령군 가례면,35.35832,128.22992
4872032000,경상남도 의령군 칠곡면,35.34616,128.18228
4872033000,경상남도 의령군 대의면,35.3645,128.12702
4872034000,경상남도 의령군 화정면,35.29166,128.20217
4872035000,경상남도 의령군 용덕면,35.35994,128.28206
4872036000,경상남도 의령군 정곡면,35.37878,128.32034
4872037000,경상남도 의령군 지정면,35.39676,128.39337
4872038000,경상남도 의령군 낙서면,35.48543,128.39748
4872039000,경상남도 의령군 부림면,35.46672,128.33913
4872040000,경상남도 의령군 봉수면,35.47588,128.25645
4872041500,경상남도 의령군 궁류면,35.43157,128.2365
4872042000,경상남도 의령군 유곡면,35.42319,128.31361
4873025000,경상남도 함안군 가야읍,35.27259,128.39545
4873031000,경상남도 함안군 함안면,35.23472,128.42513
4873032000,경상남도 함안군 군북면,35.25871,128.31979
4873033000,경상남도 함안군 법수면,35.3304,128.3588
4873034000,경상남도 함안군 대산면,35.35254,128.42365
4873035000,경상남도 함안군 칠서면,35.35185,128.48402
4873036000,경상남도 함안군 칠북면,35.35502,128.53067
4873038000,경상남도 함안군 산인면,35.27386,128.45807
4873039000,경상남도 함안군 여항면,35.19385,128.44562
4873025300,경상남도 함안군 칠원읍,35.29864,128.51725
4874025000,경상남도 창녕군 창녕읍,35.52604,128.52588
4874025300,경상남도 창녕군 남지읍,35.43343,128.41383
4874031000,경상남도 창녕군 고암면,35.57292,128.53022
4874032000,경상남도 창녕군 성산면,35.63061,128.4972
4874033000,경상남도 창녕군 대합면,35.5957,128.45584
4874034000,경상남도 창녕군 이방면,35.56641,128.38708
4874035000,경상남도 창녕군 유어면,35.51741,128.40543
4874036000,경상남도 창녕군 대지면,35.5438,128.46233
4874037000,경상남도 창녕군 계성면,35.47158,128.50566
4874038000,경상남도 창녕군 영산면,35.44055,128.50093
4874039000,경상남도 창녕군 장마면,35.46795,128.45914
4874040000,경상남도 창녕군 도천면,35.42497,128.53283
4874041000,경상남도 창녕군 길곡면,35.40906,128.57679
4874042000,경상남도 창녕군 부곡면,35.41538,128.62259
4882025000,경상남도 고성군 고성읍,34.97654,128.29693
4882031000,경상남도 고성군 삼산면,34.93583,128.28475
4882032000,경상남도 고성군 하일면,34.93468,128.17947
4882033000,경상남도 고성군 하이면,34.93944,128.14304
4882034000,경상남도 고성군 상리면,35.00451,128.1913
4882035000,경상남도 고성군 대가면,35.02644,128.28396
4882036000,경상남도 고성군 영현면,35.04412,128.21497
4882037000,경상남도 고성군 영오면,35.10397,128.2194
4882038000,경상남도 고성군 개천면,35.09109,128.27903
4882039000,경상남도 고성군 구만면,35.09254,128.3351
4882040000,경상남도 고성군 회화면,35.077,128.39118
4882041000,경상남도 고성군 마암면,35.04268,128.34638
4882042000,경상남도 고성군 동해면,35.03176,128.43589
4882043000,경상남도 고성군 거류면,34.98357,128.3771
4884025000,경상남도 남해군 남해읍,34.82728,127.89804
4884031000,경상남도 남해군 이동면,34.78922,127.9529
4884032000,경상남도 남해군 상주면,34.73438,127.97887
4884033000,경상남도 남해군 삼동면,34.78838,128.02474
4884034000,경상남도 남해군 미조면,34.73252,128.0246
4884035000,경상남도 남해군 남면,34.76137,127.87376
4884036000,경상남도 남해군 서면,34.83867,127.84047
4884037000,경상남도 남해군 고현면,34.88861,127.86009
4884038000,경상남도 남해군 설천면,34.91384,127.91569
4884039000,경상남도 남해군 창선면,34.87493,128.04165
4885025000,경상남도 하동군 하동읍,35.07818,127.74903
4885031000,경상남도 하동군 화개면,35.24211,127.65011
4885032000,경상남도 하동군 악양면,35.17377,127.71025
4885033000,경상남도 하동군 적량면,35.10644,127.76326
4885034000,경상남도 하동군 횡천면,35.12146,127.81729
4885035000,경상남도 하동군 고전면,35.02919,127.82098
4885036000,경상남도 하동군 금남면,34.97849,127.86049
4885042000,경상남도 하동군 금성면,34.96668,127.79579
4885037000,경상남도 하동군 진교면,35.03435,127.89928
4885038000,경상남도 하동군 양보면,35.06942,127.84228
4885039000,경상남도 하동군 북천면,35.12301,127.87427
4885040000,경상남도 하동군 청암면,35.19317,127.76812
4885041000,경상남도 하동군 옥종면,35.20223,127.84257
4886025000,경상남도 산청군 산청읍,35.41115,127.90851
4886031000,경상남도 산청군 차황면,35.47234,127.94184
4886032000,경상남도 산청군 오부면,35.49054,127.89597
4886033000,경상남도 산청군 생초면,35.51627,127.84931
4886034000,경상남도 산청군 금서면,35.42067,127.82366
4886035000,경상남도 산청군 삼장면,35.33396,127.81499
4886036000,경상남도 산청군 시천면,35.28146,127.74367
4886037000,경상남도 산청군 단성면,35.29423,127.92065
4886038000,경상남도 산청군 신안면,35.33832,127.97624
4886039000,경상남도 산청군 생비량면,35.35021,128.05525
4886040000,경상남도 산청군 신등면,35.41128,128.00671
4887025000,경상남도 함양군 함양읍,35.49973,127.70451
4887031000,경상남도 함양군 마천면,35.38367,127.68883
4887032000,경상남도 함양군 휴천면,35.44599,127.73128
4887033000,경상남도 함양군 유림면,35.48235,127.78951
4887034000,경상남도 함양군 수동면,35.5521,127.81172
4887035000,경상남도 함양군 지곡면,35.57907,127.75538
4887036000,경상남도 함양군 안의면,35.65833,127.79858
4887037000,경상남도 함양군 서하면,35.63464,127.72048
4887038000,경상남도 함양군 서상면,35.6951,127.69092
4887039000,경상남도 함양군 백전면,35.55991,127.6208
4887040000,경상남도 함양군 병곡면,35.55084,127.68675
4888025000,경상남도 거창군 거창읍,35.6918,127.91075
4888031000,경상남도 거창군 주상면,35.77007,127.91814
4888032000,경상남도 거창군 웅양면,35.83564,127.92871
4888033000,경상남도 거창군 고제면,35.8559,127.85324
4888034000,경상남도 거창군 북상면,35.7874,127.76653
4888035000,경상남도 거창군 위천면,35.75167,127.83304
4888036000,경상남도 거창군 마리면,35.70167,127.83821
4888037000,경상남도 거창군 남상면,35.62126,127.93469
4888038000,경상남도 거창군 남하면,35.68068,127.97273
4888039000,경상남도 거창군 신원면,35.56235,127.92386
4888040000,경상남도 거창군 가조면,35.70206,128.0261
4888041000,경상남도 거창군 가북면,35.79177,127.99897
4889025000,경상남도 합천군 합천읍,35.60736,128.12615
4889031000,경상남도 합천군 봉산면,35.62012,128.03945
4889032000,경상남도 합천군 묘산면,35.65945,128.11025
4889033000,경상남도 합천군 가야면,35.76135,128.09959
4889034000,경상남도 합천군 야로면,35.71843,128.1734
4889035000,경상남도 합천군 율곡면,35.59577,128.22154
4889036000,경상남도 합천군 초계면,35.53749,128.23753
4889037000,경상남도 합천군 쌍책면,35.60797,128.27069
4889038000,경상남도 합천군 덕곡면,35.62348,128.32913
4889039000,경상남도 합천군 청덕면,35.56011,128.33265
4889040000,경상남도 합천군 적중면,35.54288,128.28433
4889041000,경상남도 합천군 대양면,35.52012,128.19083
4889042000,경상남도 합천군 쌍백면,35.44458,128.16075
4889043000,경상남도 합천군 삼가면,35.41927,128.12341
4889044000,경상남도 합천군 가회면,35.45762,128.02973
4889045000,경상남도 합천군 대병면,35.52804,128.01249
4889046000,경상남도 합천군 용주면,35.5366,128.11084
5011025000,제주특별자치도 제주시 한림읍,33.38422,126.26932
5011025300,제주특별자치도 제주시 애월읍,33.41495,126.37623
5011025600,제주특별자치도 제주시 구좌읍,33.49225,126.82204
5011025900,제주특별자치도 제주시 조천읍,33.46376,126.68225
5011031000,제주특별자치도 제주시 한경면,33.32491,126.22515
5011032000,제주특별자치도 제주시 추자면,34.00969,126.34068
5011033000,제주특별자치도 제주시 우도면,33.50735,126.95491
5011051000,제주특별자치도 제주시 일도1동,33.51298,126.52775
5011052000,제주특별자치도 제주시 일도2동,33.50572,126.53881
5011053000,제주특별자치도 제주시 이도1동,33.50654,126.52691
5011054000,제주특별자치도 제주시 이도2동,33.491,126.53099
5011055000,제주특별자치도 제주시 삼도1동,33.50369,126.5196
5011056000,제주특별자치도 제주시 삼도2동,33.51225,126.52138
5011057000,제주특별자치도 제주시 용담1동,33.50929,126.51442
5011058000,제주특별자치도 제주시 용담2동,33.5077,126.50052
5011059000,제주특별자치도 제주시 건입동,33.5178,126.53694
5011060000,제주특별자치도 제주시 화북동,33.5056,126.56569
5011061000,제주특별자치도 제주시 삼양동,33.51577,126.59488
5011062000,제주특별자치도 제주시 봉개동,33.45351,126.61436
5011063000,제주특별자치도 제주시 아라동,33.43018,126.56362
5011064000,제주특별자치도 제주시 오라동,33.4384,126.51416
5011065000,제주특별자치도 제주시 연동,33.45432,126.49411
5011066000,제주특별자치도 제주시 노형동,33.43264,126.46917
5011067000,제주특별자치도 제주시 외도동,33.48304,126.43891
5011068000,제주특별자치도 제주시 이호동,33.49393,126.45771
5011069000,제주특별자치도 제주시 도두동,33.50142,126.47793
5013025000,제주특별자치도 서귀포시 대정읍,33.25087,126.24392
5013025300,제주특별자치도 서귀포시 남원읍,33.32269,126.67648
5013025900,제주특별자치도 서귀포시 성산읍,33.40966,126.86208
5013031000,제주특별자치도 서귀포시 안덕면,33.28257,126.33468
5013032000,제주특별자치도 서귀포시 표선면,33.37235,126.7609
5013051000,제주특별자치도 서귀포시 송산동,33.24566,126.59309
5013052000,제주특별자치도 서귀포시 정방동,33.24626,126.56511
5013053000,제주특별자치도 서귀포시 중앙동,33.25121,126.56402
5013054000,제주특별자치도 서귀포시 천지동,33.24518,126.55136
5013055000,제주특별자치도 서귀포시 효돈동,33.25943,126.60892
5013056000,제주특별자치도 서귀포시 영천동,33.30544,126.57799
5013057000,제주특별자치도 서귀포시 동홍동,33.29555,126.55429
5013058000,제주특별자치도 서귀포시 서홍동,33.30595,126.53298
5013059000,제주특별자치도 서귀포시 대륜동,33.29483,126.51544
5013060000,제주특별자치도 서귀포시 대천동,33.29144,126.4922
5013061000,제주특별자치도 서귀포시 중문동,33.296,126.45032
5013062000,제주특별자치도 서귀포시 예래동,33.29356,126.41258
2635052500,부산광역시 해운대구 우3동,35.15853,129.14527
2623077000,부산광역시 부산진구 범천1동,35.14636,129.0602
4145056000,경기도 하남시 덕풍3동,37.55024,127.20547
4145058500,경기도 하남시 위례동,37.47995,127.16168
4113162500,경기도 성남시수정구 위례동,37.46622,127.14726
4111367000,경기도 수원시권선구 권선1동,37.2585,127.02409
4812554000,경상남도 창원시마산합포구 문화동,35.18708,128.55426
3611056000,세종특별자치시 세종시 보람동,36.47841,127.29081
3611055000,세종특별자치시 세종시 고운동,36.51739,127.23328
2826053900,인천광역시 서구 청라3동,37.5363,126.61559
4161037000,경기도 광주시 남한산성면,37.45675,127.21698
2623078000,부산광역시 부산진구 범천2동,35.14813,129.04876
3611058000,세종특별자치시 세종시 다정동,36.49403,127.24677
4111758500,경기도 수원시영통구 영통3동,37.25123,127.07239
2644054500,부산광역시 강서구 명지2동,35.0842,128.90383
4159151000,경기도 화성시만세구 새솔동,37.27665,126.82693
4159755000,경기도 화성시동탄구 동탄5동,37.20778,127.12168
4159754000,경기도 화성시동탄구 동탄4동,37.1943,127.11
3611057000,세종특별자치시 세종시 대평동,36.47076,127.27544
4139059700,경기도 시흥시 배곧2동,37.36416,126.71831
2820065000,인천광역시 남동구 장수서창동,37.44933,126.75631
2818583000,인천광역시 연수구 송도2동,37.40218,126.64113
4111759600,경기도 수원시영통구 망포2동,37.2392,127.04785
4159757000,경기도 화성시동탄구 동탄7동,37.17211,127.10922
4157057500,경기도 김포시 마산동,37.639,126.64133
4122063500,경기도 평택시 용이동,37.00191,127.14032
4159758000,경기도 화성시동탄구 동탄8동,37.15356,127.11443
1153078000,서울특별시 구로구 오류2동,37.48452,126.83915
2641061000,부산광역시 금정구 장전2동,35.23056,129.07451
4812561000,경상남도 창원시마산합포구 교방동,35.21096,128.55264
4812953000,경상남도 창원시진해구 충무동,35.14777,128.66232
4115057800,경기도 의정부시 송산3동,37.75587,127.12302
4146351600,경기도 용인시기흥구 영덕1동,37.27412,127.08149
4146353000,경기도 용인시기흥구 상갈동,37.26542,127.11338
4146357500,경기도 용인시기흥구 동백2동,37.2666,127.16185
4146357200,경기도 용인시기흥구 동백1동,37.28692,127.16325
4145058200,경기도 하남시 감일동,37.5007,127.16847
2714074200,대구광역시 동구 안심3동,35.86291,128.73426
2714075500,대구광역시 동구 혁신동,35.89624,128.73578
2917069500,광주광역시 북구 건국동,35.23357,126.88648
3611052000,세종특별자치시 세종시 도담동,36.51566,127.26063
3611034000,세종특별자치시 세종시 금남면,36.46349,127.31385
3611055500,세종특별자치시 세종시 소담동,36.48505,127.30001
2818586000,인천광역시 연수구 송도5동,37.41984,126.61408
4161054000,경기도 광주시 쌍령동,37.40272,127.27144
4161052000,경기도 광주시 송정동,37.42542,127.26056
4161056000,경기도 광주시 광남1동,37.397,127.20846
4719061000,경상북도 구미시 비산동,36.11841,128.37985
2826075000,인천광역시 서구 아라1동,37.58714,126.71114
1174051500,서울특별시 강동구 강일동,37.56898,127.17405
2811061500,인천광역시 중구 개항동,37.47618,126.60365
4141061000,경기도 군포시 대야동,37.33716,126.90603
4141052000,경기도 군포시 군포2동,37.34091,126.93783
4141063000,경기도 군포시 송부동,37.32046,126.92506
4148039000,경기도 파주시 장단면,37.91321,126.7294
4180033000,경기도 연천군 백학면,38.03233,126.88982
4719053500,경상북도 구미시 원평동,36.12773,128.33981
4139059600,경기도 시흥시 배곧1동,37.37789,126.73104
2915570500,광주광역시 남구 진월동,35.11526,126.90105
4146152500,경기도 용인시처인구 역북동,37.24078,127.19104
4146554000,경기도 용인시수지구 죽전1동,37.33322,127.12738
4146557000,경기도 용인시수지구 상현1동,37.30634,127.07812
4122062000,경기도 평택시 비전1동,37.01544,127.1247
3020052600,대전광역시 유성구 학하동,36.34198,127.29598
3020053000,대전광역시 유성구 온천1동,36.35646,127.33239
3020061000,대전광역시 유성구 원신흥동,36.34262,127.34585
3020052700,대전광역시 유성구 상대동,36.33966,127.32837
4413356600,충청남도 천안시서북구 불당1동,36.80569,127.11226
4122051000,경기도 평택시 중앙동,37.04873,127.0614
4122066000,경기도 평택시 고덕동,37.04606,127.03364
4122064000,경기도 평택시 세교동,37.01215,127.07549
4122060000,경기도 평택시 원평동,36.99267,127.07327
4122061000,경기도 평택시 통복동,37.00025,127.08691
2729060100,대구광역시 달서구 월성1동,35.82415,128.52544
2729061500,대구광역시 달서구 진천동,35.80306,128.52371
2729061700,대구광역시 달서구 유천동,35.818,128.51562
4121065000,경기도 광명시 소하2동,37.43469,126.8775
4115051000,경기도 의정부시 의정부1동,37.74304,127.04997
4128157600,경기도 고양시덕양구 삼송1동,37.66315,126.90805
4128157700,경기도 고양시덕양구 삼송2동,37.6509,126.87431
4128165600,경기도 고양시덕양구 행신4동,37.6199,126.84863
4128552500,경기도 고양시일산동구 중산1동,37.69065,126.78332
4128754600,경기도 고양시일산서구 탄현2동,37.70026,126.76966
4128760000,경기도 고양시일산서구 덕이동,37.69569,126.74457
3017059300,대전광역시 서구 도안동,36.3182,127.34787
3611031000,세종특별자치시 세종시 연기면,36.54321,127.23969
3611052500,세종특별자치시 세종시 해밀동,36.52917,127.26018
3611032000,세종특별자치시 세종시 연동면,36.55148,127.3265
3611055600,세종특별자치시 세종시 반곡동,36.51286,127.33494
3611051500,세종특별자치시 세종시 새롬동,36.48517,127.24966
4161059000,경기도 광주시 오포2동,37.37246,127.26072
4161058000,경기도 광주시 오포1동,37.35619,127.20767
4161060000,경기도 광주시 신현동,37.36282,127.16672
4148058000,경기도 파주시 운정4동,37.72554,126.78003
4148060000,경기도 파주시 운정6동,37.72028,126.72836
4148054000,경기도 파주시 교하동,37.7274,126.69423
3611051800,세종특별자치시 세종시 나성동,36.49484,127.28497
3611052300,세종특별자치시 세종시 어진동,36.50055,127.26355
4159759000,경기도 화성시동탄구 동탄9동,37.18312,127.13798
4139059200,경기도 시흥시 정왕2동,37.34456,126.72538
4163057000,경기도 양주시 옥정1동,37.83734,127.09892
3111055500,울산광역시 중구 복산동,35.56531,129.32815
2917053500,광주광역시 북구 중흥동,35.171,126.91186
4137054600,경기도 오산시 신장2동,37.17163,127.06653
4137052600,경기도 오산시 대원2동,37.13713,127.08487
4119253000,경기도 부천시원미구 심곡3동,37.49036,126.77451
4119254000,경기도 부천시원미구 원미1동,37.49716,126.79352
4119267000,경기도 부천시원미구 상동,37.49052,126.75968
4119266000,경기도 부천시원미구 중4동,37.51021,126.76197
4119268000,경기도 부천시원미구 상1동,37.4926,126.75138
4119459000,경기도 부천시소사구 송내1동,37.48181,126.75965
4119453000,경기도 부천시소사구 소사본동,37.47349,126.79005
4119457000,경기도 부천시소사구 괴안동,37.4793,126.80676
4119655000,경기도 부천시오정구 고강1동,37.53113,126.81269
4119657000,경기도 부천시오정구 신흥동,37.52441,126.76961
4119251000,경기도 부천시원미구 심곡1동,37.49395,126.78318
4119252000,경기도 부천시원미구 심곡2동,37.48706,126.78299
4119256000,경기도 부천시원미구 소사동,37.48611,126.79517
4119255000,경기도 부천시원미구 원미2동,37.4903,126.79141
4119260000,경기도 부천시원미구 도당동,37.5145,126.78349
4119258000,경기도 부천시원미구 역곡2동,37.48758,126.80529
4119259000,경기도 부천시원미구 춘의동,37.50188,126.80188
4119257000,경기도 부천시원미구 역곡1동,37.49191,126.81069
4119262000,경기도 부천시원미구 중동,37.49052,126.76821
4119261000,경기도 부천시원미구 약대동,37.51312,126.77004
4119263000,경기도 부천시원미구 중1동,37.50077,126.76691
4119265000,경기도 부천시원미구 중3동,37.5078,126.77257
4119264000,경기도 부천시원미구 중2동,37.49662,126.77537
4119270000,경기도 부천시원미구 상3동,37.51187,126.75216
4119269000,경기도 부천시원미구 상2동,37.49725,126.74526
4119460000,경기도 부천시소사구 송내2동,37.47986,126.76898
4119451000,경기도 부천시소사구 심곡본1동,37.47832,126.77576
4119452000,경기도 부천시소사구 심곡본동,37.47909,126.78283
4119454000,경기도 부천시소사구 소사본1동,37.47104,126.80028
4119455000,경기도 부천시소사구 범박동,37.46853,126.80926
