영화코드,영화명,개봉일,장르,대표장르,국가,대표국가
20168885,브리짓 존스의 베이비,20160928.0,"코미디,멜로/로맨스",코미디,미국,미국
20168891,설리: 허드슨강의 기적,20160928.0,드라마,드라마,미국,미국
20169122,아이 엠 어 히어로,20160921.0,"액션,공포(호러)",액션,일본,일본
20169323,안도 타다오,20190425.0,다큐멘터리,다큐멘터리,일본,일본
20169348,대립군,20170531.0,"드라마,사극",드라마,한국,한국
20169643,침묵,20171102.0,드라마,드라마,한국,한국
20170022,다크타워: 희망의 탑,20170823.0,"액션,어드벤처,판타지",액션,미국,미국
20170124,명탐정 코난:진홍의 연가,20170802.0,애니메이션,애니메이션,일본,일본
20170241,23 아이덴티티,20170222.0,스릴러,스릴러,미국,미국
20170321,목소리의 형태,20170509.0,"애니메이션,멜로/로맨스",애니메이션,일본,일본
20170364,레고 닌자고 무비,20170928.0,"애니메이션,액션,코미디,어드벤처,가족",애니메이션,미국,미국
20170402,강철비,20171214.0,"액션,드라마",액션,한국,한국
20170443,스타워즈: 라스트 제다이,20171214.0,"액션,어드벤처,판타지,SF",액션,미국,미국
20170513,동네사람들,20181107.0,"액션,스릴러",액션,한국,한국
20170561,블랙 팬서,20180214.0,"액션,드라마,SF",액션,미국,미국
20170590,1987,20171227.0,드라마,드라마,한국,한국
20170607,몬스터 콜,20170914.0,"판타지,드라마",판타지,스페인,스페인
20170658,PMC: 더 벙커,20181226.0,액션,액션,한국,한국
20170669,지금 만나러 갑니다,20180314.0,멜로/로맨스,멜로/로맨스,한국,한국
20170670,목격자,20180815.0,스릴러,스릴러,한국,한국
20170841,리틀 포레스트,20180228.0,드라마,드라마,한국,한국
20170942,인랑,20180725.0,"SF,액션",SF,한국,한국
20170964,딥,20171003.0,"애니메이션,뮤지컬,어드벤처",애니메이션,스페인,스페인
20170982,캐리비안의 해적: 죽은 자는 말이 없다,20170524.0,"액션,어드벤처,판타지,코미디",액션,미국,미국
20171021,커런트 워,20190822.0,드라마,드라마,미국,미국
20171022,극장판 에그엔젤 코코밍: 푸르밍과 두근두근 코코밍 세계,20170907.0,애니메이션,애니메이션,일본,일본
20171024,너의 췌장을 먹고 싶어,20171025.0,드라마,드라마,일본,일본
20171090,베이비 드라이버,20170914.0,"액션,범죄,스릴러",액션,영국,영국
20171122,레디 플레이어 원,20180328.0,"액션,SF,어드벤처",액션,미국,미국
20171381,라이프,20170405.0,"SF,스릴러",SF,미국,미국
20171781,패트리어트 데이,20170406.0,"드라마,스릴러",드라마,미국,미국
20171801,극장판 암살교실 : 365일의 시간,20170323.0,애니메이션,애니메이션,일본,일본
20171817,넛잡 2,20171003.0,"애니메이션,어드벤처,코미디,가족",애니메이션,"한국,캐나다,중국",한국
20171909,쥬만지: 새로운 세계,20180103.0,"액션,어드벤처",액션,미국,미국
20171923,저수지 게임,20170907.0,다큐멘터리,다큐멘터리,한국,한국
20171962,킬러의 보디가드,20170830.0,"액션,코미디",액션,미국,미국
20172125,파운더,20170420.0,드라마,드라마,미국,미국
20172142,극장판 요괴워치: 하늘을 나는 고래와 더블세계다냥!,20170927.0,애니메이션,애니메이션,일본,일본
20172204,명당,20180919.0,사극,사극,한국,한국
20172241,꼬마돼지 베이브의 대모험,20170615.0,"애니메이션,어드벤처",애니메이션,독일,독일
20172244,치즈인더트랩,20180314.0,"멜로/로맨스,스릴러",멜로/로맨스,한국,한국
20172469,허스토리,20180627.0,드라마,드라마,한국,한국
20172541,오두막,20170420.0,드라마,드라마,미국,미국
20172603,부라더,20171102.0,코미디,코미디,한국,한국
20172627,리틀 프린세스 소피아 : 신비한 섬,20170928.0,"애니메이션,어드벤처,가족,판타지,뮤지컬",애니메이션,미국,미국
20172742,범죄도시,20171003.0,"범죄,액션",범죄,한국,한국
20173061,슈퍼 빼꼼: 스파이 대작전,20170503.0,"애니메이션,코미디",애니메이션,한국,한국
20173202,버닝,20180517.0,미스터리,미스터리,한국,한국
20173226,패왕별희 디 오리지널,20170330.0,"드라마,멜로/로맨스",드라마,중국,중국
20173301,"서서평, 천천히 평온하게",20170426.0,다큐멘터리,다큐멘터리,한국,한국
20173403,슈퍼배드 3,20170726.0,애니메이션,애니메이션,미국,미국
20173436,셰이프 오브 워터: 사랑의 모양,20180222.0,"어드벤처,판타지",어드벤처,미국,미국
20173547,다운사이징,20180111.0,"드라마,코미디",드라마,미국,미국
20173581,기억의 밤,20171129.0,"미스터리,스릴러",미스터리,한국,한국
20173642,너와 100번째 사랑,20170525.0,"드라마,멜로/로맨스",드라마,일본,일본
20173693,어쌔신: 더 비기닝,20171207.0,액션,액션,미국,미국
20173694,지오스톰,20171019.0,"액션,SF,스릴러",액션,미국,미국
20173724,직쏘,20171102.0,"공포(호러),스릴러,범죄",공포(호러),미국,미국
20173806,노 게임 노 라이프 -제로-,20171019.0,애니메이션,애니메이션,일본,일본
20173865,데자뷰,20180530.0,"미스터리,스릴러",미스터리,한국,한국
20173901,존 윅: 특별판,20170330.0,"액션,드라마",액션,미국,미국
20173945,인비저블 게스트,20170921.0,"범죄,미스터리,스릴러",범죄,스페인,스페인
20173961,킹 아서: 제왕의 검,20170517.0,"판타지,액션,어드벤처",판타지,"영국,호주,미국",영국
20173962,소공녀,20180322.0,"멜로/로맨스,드라마",멜로/로맨스,한국,한국
20174061,보스 베이비,20170503.0,"애니메이션,코미디,가족",애니메이션,미국,미국
20174142,아이 캔 스피크,20170921.0,코미디,코미디,한국,한국
20174165,극장판 또봇: 로봇군단의 습격,20170427.0,애니메이션,애니메이션,한국,한국
20174169,기묘한 가족,20190213.0,"코미디,가족",코미디,한국,한국
20174369,변산,20180704.0,드라마,드라마,한국,한국
20174585,메리와 마녀의 꽃,20171207.0,"애니메이션,어드벤처",애니메이션,일본,일본
20174602,노무현입니다,20170525.0,다큐멘터리,다큐멘터리,한국,한국
20174603,퍼시픽 림: 업라이징,20180321.0,"액션,어드벤처,SF",액션,미국,미국
20174622,해피 데스데이,20171108.0,"공포(호러),미스터리,스릴러",공포(호러),미국,미국
20174801,내 사랑,20170712.0,"드라마,멜로/로맨스",드라마,"아일랜드,캐나다",아일랜드
20174803,7번째 내가 죽던 날,20170531.0,"드라마,미스터리",드라마,미국,미국
20174821,바다 탐험대 옥토넛 시즌4: 더 파이널,20170601.0,"애니메이션,어드벤처",애니메이션,영국,영국
20174846,뽀로로 극장판 공룡섬 대모험,,애니메이션,애니메이션,,
20174965,극장판 포켓몬스터 너로 정했다!,,"애니메이션,어드벤처,가족",애니메이션,,
20174981,창궐,20181025.0,"사극,액션",사극,한국,한국
20175054,메이즈 러너: 데스 큐어,20180117.0,"액션,SF,스릴러",액션,미국,미국
20175121,토르: 라그나로크,20171025.0,"액션,어드벤처,판타지,SF",액션,미국,미국
20175142,극장판 쿠로코의 농구 라스트 게임,20170427.0,애니메이션,애니메이션,일본,일본
20175208,뷰티풀 투모로우,20171026.0,드라마,드라마,한국,한국
20175222,킹스맨: 골든 서클,20170927.0,"액션,어드벤처,코미디",액션,"미국,영국",미국
20175223,래빗 스쿨,20171123.0,"애니메이션,가족",애니메이션,독일,독일
20175244,극장판 파워레인저: 애니멀포스 VS 닌자포스 미래에서 온 메시지,20171109.0,액션,액션,일본,일본
20175262,겟 아웃,20170517.0,"공포(호러),미스터리,스릴러,드라마",공포(호러),미국,미국
20175405,뉴 뮤턴트,20200910.0,"액션,공포(호러),SF",액션,미국,미국
20175407,우상,20190320.0,스릴러,스릴러,한국,한국
20175423,나의 붉은고래,20170615.0,"애니메이션,판타지",애니메이션,중국,중국
20175441,채비,20171109.0,드라마,드라마,한국,한국
20175522,카3: 새로운 도전,20170713.0,"애니메이션,어드벤처,코미디,가족",애니메이션,미국,미국
20175547,스윙키즈,,드라마,드라마,,
20175771,라이온 킹,20190717.0,"어드벤처,드라마,가족",어드벤처,미국,미국
20175821,언더더씨,,애니메이션,애니메이션,,
20175982,다크 하우스,,"공포(호러),스릴러",공포(호러),,
20176022,더 크리스마스,,"애니메이션,어드벤처",애니메이션,,
20176053,"스탠바이, 웬디",20180530.0,드라마,드라마,미국,미국
20176067,"부르고뉴, 와인에서 찾은 인생",20180503.0,드라마,드라마,프랑스,프랑스
20176069,원더스트럭,20180503.0,드라마,드라마,미국,미국
20176070,플로리다 프로젝트,20180307.0,드라마,드라마,미국,미국
20176082,몬스터 패밀리,,애니메이션,애니메이션,,
20176103,돈,20190320.0,범죄,범죄,한국,한국
20176104,그것만이 내 세상,20180117.0,"코미디,드라마",코미디,한국,한국
20176121,흥부: 글로 세상을 바꾼 자,20180214.0,사극,사극,한국,한국
20176122,안시성,20180919.0,"사극,액션",사극,한국,한국
20176141,베이블레이드 버스트 갓 : 갓 발키리의 탄생,20170601.0,애니메이션,애니메이션,일본,일본
20176201,더 서클,,"드라마,SF,스릴러",드라마,,
20176251,내안의 그놈,20190109.0,"판타지,코미디",판타지,한국,한국
20176367,극장판 숲의 요정 페어리루 ~크리스마스의 기적: 마법의 날개~,20171214.0,애니메이션,애니메이션,일본,일본
20176442,자전차왕 엄복동,20190227.0,드라마,드라마,한국,한국
20176562,예수는 역사다,20170713.0,드라마,드라마,미국,미국
20176741,꼬마참새 리차드: 아프리카 원정대,,애니메이션,애니메이션,,
20176767,"나는 내일, 어제의 너와 만난다",20171012.0,"멜로/로맨스,판타지,SF",멜로/로맨스,일본,일본
20176814,신비한 동물들과 그린델왈드의 범죄,20181114.0,판타지,판타지,미국,미국
20176848,데드풀 2,20180516.0,"액션,어드벤처,코미디,SF",액션,미국,미국
20176917,램페이지,20180412.0,액션,액션,미국,미국
20176947,원더,20171227.0,드라마,드라마,미국,미국
20176961,지랄발광 17세,20170628.0,"코미디,드라마",코미디,미국,미국
20177005,레슬러,20180509.0,"드라마,코미디",드라마,한국,한국
20177104,페르디난드,20180103.0,"애니메이션,어드벤처,코미디",애니메이션,미국,미국
20177181,47 미터,20170719.0,"스릴러,공포(호러)",스릴러,영국,영국
20177221,베놈,20181003.0,"액션,SF,스릴러",액션,미국,미국
20177266,나를 기억해,20180419.0,"미스터리,범죄,스릴러",미스터리,한국,한국
20177282,리노,20190307.0,"애니메이션,어드벤처,가족",애니메이션,브라질,브라질
20177308,협상,20180919.0,범죄,범죄,한국,한국
20177473,비밥바룰라,20180124.0,코미디,코미디,한국,한국
20177478,어벤져스: 인피니티 워,20180425.0,"액션,어드벤처,판타지,SF",액션,미국,미국
20177479,극장판 프리파라 모두의 동경♪ 렛츠고☆프리파리,20171228.0,애니메이션,애니메이션,일본,일본
20177501,플립,20170712.0,"드라마,멜로/로맨스",드라마,미국,미국
20177537,상류사회,20180829.0,드라마,드라마,한국,한국
20177538,완벽한 타인,20181031.0,"드라마,코미디",드라마,한국,한국
20177539,사바하,20190220.0,"미스터리,스릴러",미스터리,한국,한국
20177541,아메리칸 메이드,20170914.0,"범죄,액션",범죄,미국,미국
20177552,국가부도의 날,,드라마,드라마,,
20177602,"쏘아올린 불꽃, 밑에서 볼까? 옆에서 볼까?",20180111.0,"애니메이션,멜로/로맨스",애니메이션,일본,일본
20177761,오즈: 신기한 마법가루,20170720.0,"애니메이션,어드벤처,가족",애니메이션,러시아,러시아
20177946,월요일이 사라졌다,20180222.0,"액션,어드벤처,범죄",액션,"영국,미국,프랑스,벨기에",영국
20178126,인시디어스4: 라스트 키,20180131.0,"공포(호러),미스터리,스릴러",공포(호러),미국,미국
20178161,탐정: 리턴즈,,"코미디,범죄",코미디,,
20178230,커뮤터,20180124.0,액션,액션,"영국,미국",영국
20178321,극장판 짱구는 못말려 : 습격!! 외계인 덩덩이,20170720.0,애니메이션,애니메이션,일본,일본
20178395,12 솔져스,20180131.0,"액션,드라마,전쟁",액션,미국,미국
20178401,검객,20200923.0,액션,액션,한국,한국
20178424,레이디 버드,20180404.0,"코미디,드라마",코미디,미국,미국
20178444,극장판 레이디버그: 미라클스톤의 비밀,20180125.0,애니메이션,애니메이션,프랑스,프랑스
20178449,쓰리 빌보드,20180315.0,"코미디,범죄,드라마",코미디,미국,미국
20178490,온리 더 브레이브,20180307.0,드라마,드라마,미국,미국
20178501,니 부모 얼굴이 보고 싶다,,드라마,드라마,,
20178522,콜 미 바이 유어 네임,20180322.0,"드라마,멜로/로맨스",드라마,"이탈리아,프랑스,브라질,미국",이탈리아
20178581,오리엔트 특급 살인,20171129.0,"드라마,미스터리,범죄",드라마,미국,미국
20178641,빅풋 주니어,20170809.0,"애니메이션,어드벤처,가족",애니메이션,"벨기에,프랑스",벨기에
20178672,패딩턴 2,20180208.0,"코미디,드라마",코미디,"프랑스,영국",프랑스
20178762,파리로 가는 길,20170803.0,"드라마,멜로/로맨스",드라마,미국,미국
20178781,사라진 밤,20180307.0,스릴러,스릴러,한국,한국
20178825,모털 엔진,20181205.0,"액션,어드벤처,SF",액션,미국,미국
20178881,명탐정 코난: 에피소드 원-작아진 명탐정,20170208.0,애니메이션,애니메이션,일본,일본
20178942,스페이스 비트윈 어스,20170316.0,"어드벤처,드라마,멜로/로맨스,SF",어드벤처,미국,미국
