주시작일,순위,영화코드,영화명,개봉일,주간관객,누적관객
20090928,9,20090556,나는 갈매기,2009-09-26,65752,89220
20090928,10,20090570,짱구는 못말려 극장판:태풍을 부르는 노래하는 엉덩이 폭탄,2009-09-24,59632,90638
20091005,1,20090329,내 사랑 내 곁에,2009-09-24,394315,1867516
20091005,2,20090308,불꽃처럼 나비처럼,2009-09-24,330073,1402911
20091005,3,20090554,써로게이트,2009-10-01,244647,647011
20091005,4,20090484,애자,2009-09-09,177538,1705898
20091005,5,20090562,정승필 실종사건,2009-10-08,172340,173048
20091005,6,20090557,호우시절,2009-10-08,141785,149088
20091005,7,20090528,페임,2009-09-24,106223,590815
20091005,8,20090307,국가대표,2009-07-29,99306,7955630
20091005,9,20090572,파이널 데스티네이션 4,2009-10-01,97325,246075
20091005,10,20090555,게이머,2009-10-01,86887,290754
20091012,1,20090579,디스트릭트 9,2009-10-15,346209,346209
20091012,2,20090308,불꽃처럼 나비처럼,2009-09-24,171692,1574603
20091012,3,20090329,내 사랑 내 곁에,2009-09-24,169794,2037310
20091012,4,20090580,나는 비와 함께 간다,2009-10-15,130836,131060
20091012,5,20090554,써로게이트,2009-10-01,114817,761828
20091012,6,20090562,정승필 실종사건,2009-10-08,114035,287083
20091012,7,20090484,애자,2009-09-09,104833,1810731
20091012,8,20090557,호우시절,2009-10-08,103152,252240
20091012,9,20090581,부산,2009-10-15,90635,90635
20091012,10,20090307,국가대표,2009-07-29,46667,8002297
20091019,1,20090605,굿모닝 프레지던트,2009-10-22,812145,815987
20091019,2,20090579,디스트릭트 9,2009-10-15,276629,622838
20091019,3,20090613,팬도럼,2009-10-22,82069,82505
20091019,4,20090308,불꽃처럼 나비처럼,2009-09-24,74545,1649148
20091019,5,20090329,내 사랑 내 곁에,2009-09-24,71933,2109243
20091019,6,20090580,나는 비와 함께 간다,2009-10-15,68273,199333
20091019,7,20090581,부산,2009-10-15,53366,144001
20091019,8,20090484,애자,2009-09-09,46954,1857685
20091019,9,20090599,뉴욕 아이 러브 유,2009-10-22,45850,46086
20091019,10,20090557,호우시절,2009-10-08,29392,281632
20091026,1,20090605,굿모닝 프레지던트,2009-10-22,844985,1660972
20091026,2,20090664,시간 여행자의 아내,2009-10-28,282655,282919
20091026,3,20090578,바스터즈: 거친 녀석들,2009-10-28,154377,154377
20091026,4,20090579,디스트릭트 9,2009-10-15,143736,766574
20091026,5,20090667,파주,2009-10-28,75944,76957
20091026,6,20090604,마이클 잭슨의 디스 이즈 잇,2009-10-28,66099,66099
20091026,7,20090613,팬도럼,2009-10-22,61156,143661
20091026,8,20090599,뉴욕 아이 러브 유,2009-10-22,23498,69584
20091026,9,20090329,내 사랑 내 곁에,2009-09-24,21126,2130369
20091026,10,20090308,불꽃처럼 나비처럼,2009-09-24,17589,1666737
20091102,1,20090605,굿모닝 프레지던트,2009-10-22,528140,2189112
20091102,2,20090664,시간 여행자의 아내,2009-10-28,257090,540009
20091102,3,20090669,집행자,2009-11-05,193348,193824
20091102,4,20090578,바스터즈: 거친 녀석들,2009-10-28,130578,284955
20091102,5,20090146,펜트하우스 코끼리,2009-11-05,97681,98327
20091102,6,20090579,디스트릭트 9,2009-10-15,63469,830043
20091102,7,20090604,마이클 잭슨의 디스 이즈 잇,2009-10-28,42983,109082
20091102,8,20090724,내 눈에 콩깍지,2009-11-05,42318,42318
20091102,9,20081729,킬 미,2009-11-05,39091,39091
20091102,10,20090667,파주,2009-10-28,38937,115894
20091109,1,20090685,2012,2009-11-12,1622677,1622677
20091109,2,20090590,청담보살,2009-11-11,555611,560502
20091109,3,20090605,굿모닝 프레지던트,2009-10-22,236921,2426033
20091109,4,20090664,시간 여행자의 아내,2009-10-28,129748,669757
20091109,5,20090669,집행자,2009-11-05,128466,322290
20091109,6,20090801,천국의 우편배달부,2009-11-12,71594,71594
20091109,7,20090146,펜트하우스 코끼리,2009-11-05,37626,135953
20091109,8,20090578,바스터즈: 거친 녀석들,2009-10-28,36838,321793
20091109,9,20090800,19-Nineteen,2009-11-12,27274,27274
20091109,10,20090604,마이클 잭슨의 디스 이즈 잇,2009-10-28,13699,122781
20091116,1,20090685,2012,2009-11-12,1642149,3264826
20091116,2,20090590,청담보살,2009-11-11,401027,961529
20091116,3,20090305,백야행,2009-11-19,351728,354092
20091116,4,20090605,굿모닝 프레지던트,2009-10-22,93576,2519609
20091116,5,20090682,솔로이스트,2009-11-19,69567,69567
20091116,6,20090664,시간 여행자의 아내,2009-10-28,46021,715778
20091116,7,20090669,집행자,2009-11-05,44596,366886
20091116,8,20090801,천국의 우편배달부,2009-11-12,18998,90592
20091116,9,20090815,홍길동의 후예,2009-11-26,18850,18850
20091116,10,20090578,바스터즈: 거친 녀석들,2009-10-28,7919,329712
20091123,1,20090685,2012,2009-11-12,1041154,4305980
20091123,2,20090678,닌자 어쌔신,2009-11-26,551791,551791
20091123,3,20090305,백야행,2009-11-19,357883,711975
20091123,4,20090815,홍길동의 후예,2009-11-26,255242,274092
20091123,5,20090590,청담보살,2009-11-11,227983,1189512
20091123,6,20090681,크리스마스 캐롤,2009-11-26,138022,138664
20091123,7,20090682,솔로이스트,2009-11-19,42528,112095
20091123,8,20090605,굿모닝 프레지던트,2009-10-22,30740,2550349
20091123,9,20090828,뉴 문,2009-12-02,24684,24684
20091123,10,20090822,바람,2009-11-26,24026,25619
20091130,1,20090828,뉴 문,2009-12-02,883831,908515
20091130,2,20090685,2012,2009-11-12,516363,4822343
20091130,3,20090678,닌자 어쌔신,2009-11-26,431480,983271
20091130,4,20090311,시크릿,2009-12-03,367764,374366
20091130,5,20090815,홍길동의 후예,2009-11-26,199233,473325
20091130,6,20090305,백야행,2009-11-19,167198,879173
20091130,7,20090681,크리스마스 캐롤,2009-11-26,102601,241265
20091130,8,20090590,청담보살,2009-11-11,84835,1274347
20091130,9,20090822,바람,2009-11-26,37873,63492
20091130,10,20090811,에반게리온: 파,2009-12-03,27019,28152
20091207,1,20090828,뉴 문,2009-12-02,670687,1579202
20091207,2,20090311,시크릿,2009-12-03,412962,787328
20091207,3,20090826,모범시민,2009-12-10,376573,376573
20091207,4,20090685,2012,2009-11-12,366315,5188658
20091207,5,20090862,여배우들,2009-12-10,255617,257340
20091207,6,20090678,닌자 어쌔신,2009-11-26,236764,1220035
20091207,7,20090815,홍길동의 후예,2009-11-26,103755,577080
20091207,8,20090681,크리스마스 캐롤,2009-11-26,76338,317603
20091207,9,20090305,백야행,2009-11-19,57446,936619
20091207,10,20090822,바람,2009-11-26,24464,87956
20091214,1,20090834,아바타,2009-12-17,1665665,1666515
20091214,2,20090826,모범시민,2009-12-10,314070,690643
20091214,3,20090828,뉴 문,2009-12-02,278827,1858029
20091214,4,20090311,시크릿,2009-12-03,213664,1000992
20091214,5,20090862,여배우들,2009-12-10,204541,461881
20091214,6,20090685,2012,2009-11-12,156272,5344930
20091214,7,20090678,닌자 어쌔신,2009-11-26,88120,1308155
20091214,8,20090875,걸프렌즈,2009-12-17,73344,75440
20091214,9,20090815,홍길동의 후예,2009-11-26,30688,607768
20091214,10,20090681,크리스마스 캐롤,2009-11-26,21812,339415
20091221,1,20090834,아바타,2009-12-17,2545075,4211590
20091221,2,20090077,전우치,2009-12-23,1775644,1783062
20091221,3,20090856,셜록 홈즈,2009-12-23,803893,803893
20091221,4,20090089,파르나서스 박사의 상상극장,2009-12-23,332341,332769
20091221,5,20090860,포켓 몬스터 DP: 아르세우스 초극의 시공으로,2009-12-24,149298,150997
20091221,6,20090826,모범시민,2009-12-10,94517,785160
20091221,7,20090828,뉴 문,2009-12-02,65041,1923070
20091221,8,20090862,여배우들,2009-12-10,43000,504881
20091221,9,20090685,2012,2009-11-12,41422,5386352
20091221,10,20090311,시크릿,2009-12-03,38452,1039444
20091228,1,20090834,아바타,2009-12-17,2427272,6638862
20091228,2,20090077,전우치,2009-12-23,1682761,3465823
20091228,3,20090856,셜록 홈즈,2009-12-23,785506,1589399
20091228,4,20090891,나인,2009-12-31,333505,335680
20091228,5,20090861,앨빈과 슈퍼밴드2,2009-12-30,321999,347121
20091228,6,20090089,파르나서스 박사의 상상극장,2009-12-23,108135,440904
20091228,7,20090860,포켓 몬스터 DP: 아르세우스 초극의 시공으로,2009-12-24,104745,255742
20091228,8,20090826,모범시민,2009-12-10,14201,799361
20091228,9,20090840,위대한 침묵,2009-12-03,10017,29532
20091228,10,20090828,뉴 문,2009-12-02,9341,1932411
20100104,1,20090834,아바타,2009-12-17,1396977,8035839
20100104,2,20090077,전우치,2009-12-23,889095,4354918
20100104,3,20090888,용서는 없다,2010-01-07,353431,360308
20100104,4,20090856,셜록 홈즈,2009-12-23,334602,1924001
20100104,5,20090861,앨빈과 슈퍼밴드2,2009-12-30,146067,493188
20100104,6,20090891,나인,2009-12-31,123570,459250
20100104,7,20090864,더 로드,2010-01-07,108792,109748
20100104,8,20090893,극장판파워레인저 엔진포스VS 와일드스피릿,2010-01-07,67438,82859
20100104,9,20090860,포켓 몬스터 DP: 아르세우스 초극의 시공으로,2009-12-24,42580,298322
20100104,10,20090821,아스트로 보이-아톰의 귀환,2010-01-13,28309,29963
20100111,1,20090834,아바타,2009-12-17,1208640,9244479
20100111,2,20090077,전우치,2009-12-23,695499,5050417
20100111,3,20090888,용서는 없다,2010-01-07,383911,744219
20100111,4,20090857,파라노말 액티비티,2010-01-13,193237,193433
20100111,5,20090821,아스트로 보이-아톰의 귀환,2010-01-13,173941,203904
20100111,6,20090856,셜록 홈즈,2009-12-23,163619,2087620
20100111,7,20090890,아빠가 여자를 좋아해,2010-01-14,108875,112405
20100111,8,20090861,앨빈과 슈퍼밴드2,2009-12-30,78611,571799
20100111,9,20090892,웨딩드레스,2010-01-14,74359,76271
20100111,10,20090864,더 로드,2010-01-07,52318,162066
20100118,1,20090834,아바타,2009-12-17,1041799,10286278
20100118,2,20090077,전우치,2009-12-23,496817,5547234
20100118,3,20090895,주유소 습격사건 2,2010-01-21,378506,380394
20100118,4,20090888,용서는 없다,2010-01-07,233057,977276
20100118,5,20090857,파라노말 액티비티,2010-01-13,157821,351254
20100118,6,20090821,아스트로 보이-아톰의 귀환,2010-01-13,123580,327484
20100118,7,20090683,500일의 썸머,2010-01-21,81456,81692
20100118,8,20090916,8인: 최후의 결사단,2010-01-21,81280,81603
20100118,9,20090856,셜록 홈즈,2009-12-23,71663,2159283
20100118,10,20090850,공주와 개구리,2010-01-21,58490,59047
20100125,1,20090834,아바타,2009-12-17,986651,11272929
20100125,2,20090914,하모니,2010-01-28,606341,609234
20100125,3,20090077,전우치,2009-12-23,323115,5870349
20100125,4,20090895,주유소 습격사건 2,2010-01-21,264172,644566
20100125,5,20090926,식객2 : 김치전쟁,2010-01-28,250198,254575
20100125,6,20090888,용서는 없다,2010-01-07,113302,1090578
20100125,7,20090897,꼬마 니콜라,2010-01-28,106703,108024
20100125,8,20090913,들어는 봤니? 모건 부부,2010-01-28,68993,68993
20100125,9,20090857,파라노말 액티비티,2010-01-13,64159,415413
20100125,10,20090821,아스트로 보이-아톰의 귀환,2010-01-13,50666,378150
20100201,1,20090904,의형제,2010-02-04,873747,889799
20100201,2,20090914,하모니,2010-01-28,718308,1327542
20100201,3,20090834,아바타,2009-12-17,640941,11913870
20100201,4,20090077,전우치,2009-12-23,152373,6022722
20100201,5,20090926,식객2 : 김치전쟁,2010-01-28,139911,394486
20100201,6,20090895,주유소 습격사건 2,2010-01-21,74244,718810
20100201,7,20090897,꼬마 니콜라,2010-01-28,73898,181922
20100201,8,20090913,들어는 봤니? 모건 부부,2010-01-28,37708,106701
20100201,9,20090888,용서는 없다,2010-01-07,30425,1121003
20100201,10,20090857,파라노말 액티비티,2010-01-13,19316,434729
20100208,1,20090904,의형제,2010-02-04,1196665,2086464
20100208,2,20090923,퍼시 잭슨과 번개 도둑,2010-02-11,536353,536353
20100208,3,20090914,하모니,2010-01-28,521951,1849493
20100208,4,20090834,아바타,2009-12-17,448946,12362816
20100208,5,20100017,공자 춘추전국시대,2010-02-11,171274,171554
20100208,6,20090718,하늘에서 음식이 내린다면,2010-02-11,139808,142071
20100208,7,20090929,울프맨,2010-02-11,129249,129249
20100208,8,20090945,발렌타인 데이,2010-02-11,81342,81342
20100208,9,20090926,식객2 : 김치전쟁,2010-01-28,37112,431598
20100208,10,20100012,원피스 극장판: 스트롱 월드,2010-02-11,35950,36379
20100215,1,20090904,의형제,2010-02-04,1401544,3488008
20100215,2,20090923,퍼시 잭슨과 번개 도둑,2010-02-11,744313,1280666
20100215,3,20090914,하모니,2010-01-28,601376,2450869
20100215,4,20090834,아바타,2009-12-17,455705,12818521
20100215,5,20090718,하늘에서 음식이 내린다면,2010-02-11,300333,442404
20100215,6,20090160,평행이론,2010-02-18,295256,296230
20100215,7,20100017,공자 춘추전국시대,2010-02-11,177338,348892
20100215,8,20090929,울프맨,2010-02-11,122393,251642
20100215,9,20090945,발렌타인 데이,2010-02-11,76331,157673
20100215,10,20100012,원피스 극장판: 스트롱 월드,2010-02-11,67453,103832
20100222,1,20090904,의형제,2010-02-04,765719,4253727
20100222,2,20090923,퍼시 잭슨과 번개 도둑,2010-02-11,345039,1625705
20100222,3,20090160,평행이론,2010-02-18,323659,619889
20100222,4,20090914,하모니,2010-01-28,277379,2728248
20100222,5,20090834,아바타,2009-12-17,220499,13039020
20100222,6,20090718,하늘에서 음식이 내린다면,2010-02-11,142737,585141
20100222,7,20090865,러블리 본즈,2010-02-25,120378,120378
20100222,8,20100077,포스 카인드,2010-02-25,100879,100879
20100222,9,20100090,클로이,2010-02-25,69563,69903
20100222,10,20100039,하치 이야기,2010-02-18,29872,89724
20100301,1,20090930,이상한 나라의 앨리스,2010-03-04,619592,620020
20100301,2,20090904,의형제,2010-02-04,554184,4807911
20100301,3,20090160,평행이론,2010-02-18,206413,826302
20100301,4,20090923,퍼시 잭슨과 번개 도둑,2010-02-11,182907,1808612
20100301,5,20090914,하모니,2010-01-28,173871,2902119
20100301,6,20090834,아바타,2009-12-17,121850,13160870
20100301,7,20100098,디어 존,2010-03-04,108364,109006
20100301,8,20100077,포스 카인드,2010-02-25,95577,196456
20100301,9,20090865,러블리 본즈,2010-02-25,80199,200577
20100301,10,20090718,하늘에서 음식이 내린다면,2010-02-11,59204,644345
20100308,1,20090930,이상한 나라의 앨리스,2010-03-04,736927,1356947
20100308,2,20090904,의형제,2010-02-04,291543,5099454
20100308,3,20100101,프롬 파리 위드 러브,2010-03-11,220495,220819
20100308,4,20090894,사랑은 너무 복잡해,2010-03-11,91652,93764
20100308,5,20090160,평행이론,2010-02-18,76314,902616
20100308,6,20090914,하모니,2010-01-28,73041,2975160
20100308,7,20100098,디어 존,2010-03-04,68167,177173
20100308,8,20100115,대병소장,2010-03-11,66347,66671
20100308,9,20090834,아바타,2009-12-17,46395,13207265
20100308,10,20100105,우리가 꿈꾸는 기적: 인빅터스,2010-03-04,36127,92468
20100315,1,20090930,이상한 나라의 앨리스,2010-03-04,415612,1772559
20100315,2,20100103,셔터 아일랜드,2010-03-18,384907,384907
20100315,3,20090939,육혈포 강도단,2010-03-18,279204,303845
20100315,4,20090904,의형제,2010-02-04,178167,5277621
20100315,5,20100101,프롬 파리 위드 러브,2010-03-11,121324,342143
20100315,6,20100075,무법자,2010-03-18,96870,97303
20100315,7,20090932,데이브레이커스,2010-03-18,87649,87973
20100315,8,20090894,사랑은 너무 복잡해,2010-03-11,81692,175456
20100315,9,20090914,하모니,2010-01-28,29242,3004402
20100315,10,20090834,아바타,2009-12-17,28374,13235639
20100322,1,20090939,육혈포 강도단,2010-03-18,356661,660506
20100322,2,20100103,셔터 아일랜드,2010-03-18,341853,726760
20100322,3,20090948,그린 존,2010-03-25,292217,292541
20100322,4,20090930,이상한 나라의 앨리스,2010-03-04,254910,2027469
20100322,5,20100107,비밀애,2010-03-25,92163,93804
20100322,6,20090904,의형제,2010-02-04,91436,5369057
20100322,7,20100116,솔로몬 케인,2010-03-25,87133,87133
20100322,8,20100075,무법자,2010-03-18,49529,146832
20100322,9,20090932,데이브레이커스,2010-03-18,40103,128076
20100322,10,20090894,사랑은 너무 복잡해,2010-03-11,33681,209137
20100329,1,20100018,타이탄,2010-04-01,1078342,1078342
20100329,2,20090939,육혈포 강도단,2010-03-18,243150,903656
20100329,3,20090948,그린 존,2010-03-25,196759,489300
20100329,4,20100103,셔터 아일랜드,2010-03-18,168502,895262
20100329,5,20090930,이상한 나라의 앨리스,2010-03-04,79715,2107184
20100329,6,20100107,비밀애,2010-03-25,55331,149135
20100329,7,20090904,의형제,2010-02-04,36137,5405194
20100329,8,20090331,폭풍전야,2010-04-01,33598,34142
20100329,9,20100116,솔로몬 케인,2010-03-25,32922,120055
20100329,10,20100141,아마존의 눈물,2010-03-25,22549,52856
